 x 2558 y 2310 x2 2592 y2 2132
 x 2464 y 1402 x2 2466 y2 1459
 x 2373 y 1621 x2 2472 y2 1408
 x 2187 y 2088 x2 2234 y2 2279
 x 1793 y 1306 x2 1851 y2 1055
 x 2488 y 1474 x2 2572 y2 1481
 x 2539 y 3428 x2 2548 y2 3503
 x 1637 y 1911 x2 1748 y2 1746
 x 1780 y 3236 x2 2050 y2 3047
 x 2256 y 1039 x2 2457 y2 741
 x 2444 y 3310 x2 2547 y2 3504
 x 1783 y 2946 x2 1852 y2 3442
 x 1699 y 1797 x2 1824 y2 1891
 x 2067 y 3443 x2 2155 y2 3552
 x 1582 y 2219 x2 1892 y2 2661
 x 1598 y 2256 x2 1695 y2 1797
 x 1761 y 3009 x2 1777 y2 2953
 x 1794 y 1309 x2 2140 y2 1655
 x 1770 y 1733 x2 2631 y2 1453
 x 2066 y 3562 x2 2338 y2 3620
 x 347 y 940 x2 355 y2 1060
 x 2699 y 847 x2 2750 y2 896
 x 883 y 1325 x2 1209 y2 1302
 x 2685 y 1407 x2 2774 y2 1269
 x 2334 y 726 x2 2368 y2 897
 x 2546 y 1486 x2 2563 y2 1436
 x 2324 y 2310 x2 2351 y2 2235
 x 1850 y 2746 x2 1898 y2 2647
 x 1789 y 1296 x2 2100 y2 1629
 x 2375 y 1543 x2 2477 y2 1771
 x 2129 y 1013 x2 2154 y2 732
 x 1802 y 3294 x2 1802 y2 3115
 x 2130 y 2133 x2 2134 y2 2013
 x 1630 y 2331 x2 1724 y2 2397
 x 2492 y 2428 x2 2565 y2 2277
 x 2571 y 1938 x2 2593 y2 2079
 x 1985 y 1411 x2 2046 y2 1639
 x 2510 y 1787 x2 2553 y2 1879
 x 1684 y 1937 x2 1749 y2 1710
 x 1672 y 1809 x2 1680 y2 1937
 x 1847 y 1061 x2 2270 y2 1017
 x 1995 y 902 x2 2054 y2 787
 x 2021 y 1179 x2 2262 y2 726
 x 2138 y 2124 x2 2156 y2 2029
 x 2319 y 2479 x2 2509 y2 2417
 x 1961 y 2569 x2 2035 y2 2589
 x 2778 y 935 x2 2788 y2 1213
 x 2449 y 1511 x2 2630 y2 1455
 x 1798 y 3111 x2 1860 y2 2720
 x 1855 y 2885 x2 2249 y2 2850
 x 2016 y 937 x2 2064 y2 783
 x 1995 y 3533 x2 2099 y2 3395
 x 2311 y 2483 x2 2501 y2 2424
 x 1963 y 886 x2 2226 y2 849
 x 1765 y 1738 x2 2627 y2 1458
 x 398 y 720 x2 414 y2 807
 x 1783 y 1726 x2 1846 y2 1874
 x 2542 y 3509 x2 2542 y2 3423
 x 1029 y 902 x2 1195 y2 590
 x 2281 y 722 x2 2511 y2 758
 x 1593 y 2250 x2 1626 y2 2164
 x 1818 y 2512 x2 1885 y2 2678
 x 1987 y 1330 x2 2025 y2 1644
 x 1829 y 2821 x2 1958 y2 2567
 x 2589 y 1477 x2 2674 y2 1419
 x 2054 y 788 x2 2141 y2 774
 x 1996 y 1318 x2 2008 y2 1652
 x 1797 y 1318 x2 1893 y2 931
 x 2405 y 725 x2 2674 y2 834
 x 2005 y 1654 x2 2010 y2 1559
 x 2455 y 2922 x2 2574 y2 2770
 x 2116 y 809 x2 2143 y2 738
 x 2252 y 2541 x2 2586 y2 2170
 x 918 y 1322 x2 1021 y2 1281
 x 1983 y 3111 x2 2075 y2 2858
 x 1591 y 2244 x2 1686 y2 1798
 x 1612 y 2291 x2 2085 y2 2855
 x 2150 y 1598 x2 2265 y2 1577
 x 2357 y 912 x2 2405 y2 719
 x 2188 y 2108 x2 2198 y2 2255
 x 1832 y 3413 x2 2184 y2 3608
 x 1839 y 1091 x2 1849 y2 1192
 x 588 y 1300 x2 703 y2 1304
 x 2135 y 1012 x2 2155 y2 733
 x 2267 y 1015 x2 2453 y2 739
 x 1831 y 2808 x2 1926 y2 2594
 x 2146 y 1653 x2 2180 y2 1326
 x 1794 y 1307 x2 1871 y2 995
 x 1949 y 894 x2 2277 y2 1091
 x 2504 y 3445 x2 2544 y2 3505
 x 1994 y 922 x2 2038 y2 801
 x 2548 y 1369 x2 2570 y2 1482
 x 2066 y 3446 x2 2113 y2 3583
 x 1783 y 1257 x2 2097 y2 773
 x 1787 y 1291 x2 2152 y2 1656
 x 1612 y 2297 x2 2081 y2 2856
 x 1897 y 2650 x2 1935 y2 2595
 x 1701 y 1797 x2 1837 y2 1857
 x 2142 y 2019 x2 2182 y2 2244
 x 1607 y 2295 x2 1631 y2 2101
 x 2563 y 2791 x2 2587 y2 2736
 x 1978 y 881 x2 2022 y2 1034
 x 1786 y 1725 x2 1815 y2 1892
 x 1988 y 1485 x2 2019 y2 1646
 x 1876 y 1007 x2 2196 y2 729
 x 1900 y 3461 x2 2067 y2 3453
 x 1805 y 2903 x2 2070 y2 2827
 x 1818 y 1892 x2 2087 y2 1010
 x 1637 y 1892 x2 1995 y2 1534
 x 2454 y 2978 x2 2456 y2 2922
 x 2402 y 2447 x2 2412 y2 2350
 x 2471 y 3213 x2 2652 y2 3175
 x 1807 y 1336 x2 2107 y2 1597
 x 2382 y 750 x2 2446 y2 726
 x 2144 y 2295 x2 2153 y2 2028
 x 1599 y 2126 x2 1759 y2 1710
 x 2170 y 2135 x2 2292 y2 2286
 x 2123 y 769 x2 2136 y2 1013
 x 431 y 1178 x2 504 y2 996
 x 1836 y 1091 x2 2118 y2 1026
 x 1772 y 3080 x2 1825 y2 3144
 x 1851 y 3441 x2 2302 y2 3614
 x 2133 y 2012 x2 2138 y2 2302
 x 764 y 1325 x2 883 y2 1327
 x 1878 y 1011 x2 2093 y2 773
 x 1764 y 2994 x2 1824 y2 3191
 x 1719 y 1778 x2 1813 y2 1899
 x 2149 y 1654 x2 2170 y2 1577
 x 1609 y 2060 x2 1970 y2 1482
 x 1212 y 1299 x2 1277 y2 1206
 x 1022 y 1318 x2 1296 y2 1212
 x 1868 y 3454 x2 1995 y2 3493
 x 1778 y 1853 x2 1993 y2 1480
 x 1916 y 907 x2 2367 y2 907
 x 1000 y 1280 x2 1140 y2 1337
 x 2178 y 729 x2 2474 y2 745
 x 820 y 461 x2 1008 y2 461
 x 2400 y 2568 x2 2416 y2 2343
 x 1180 y 609 x2 1326 y2 662
 x 2158 y 2040 x2 2161 y2 2142
 x 2383 y 2229 x2 2593 y2 2071
 x 2225 y 2807 x2 2281 y2 2901
 x 2366 y 1614 x2 2507 y2 1782
 x 2101 y 768 x2 2122 y2 1007
 x 1001 y 1282 x2 1055 y2 1321
 x 1669 y 1815 x2 1814 y2 1871
 x 601 y 968 x2 655 y2 981
 x 2267 y 2523 x2 2275 y2 2675
 x 1637 y 1896 x2 2179 y2 1372
 x 2390 y 3597 x2 2541 y2 3510
 x 2568 y 2824 x2 2573 y2 2770
 x 2508 y 1010 x2 2680 y2 838
 x 1638 y 1890 x2 2143 y2 1349
 x 2123 y 2092 x2 2216 y2 1836
 x 2541 y 1849 x2 2563 y2 1910
 x 2017 y 2565 x2 2062 y2 2658
 x 1723 y 1772 x2 2225 y2 1579
 x 2082 y 3575 x2 2354 y2 3609
 x 1862 y 1403 x2 2137 y2 1603
 x 1666 y 1826 x2 2020 y2 1569
 x 2308 y 2485 x2 2516 y2 2405
 x 1862 y 1404 x2 2114 y2 1639
 x 1586 y 2213 x2 1640 y2 2341
 x 2139 y 1012 x2 2158 y2 733
 x 2122 y 2436 x2 2193 y2 2100
 x 2058 y 3454 x2 2089 y2 3278
 x 2021 y 1583 x2 2364 y2 1613
 x 2488 y 3215 x2 2651 y2 3178
 x 1598 y 2262 x2 1939 y2 2603
 x 1855 y 3445 x2 2085 y2 3445
 x 2182 y 2241 x2 2192 y2 2098
 x 1833 y 2801 x2 2051 y2 3052
 x 1761 y 3017 x2 1843 y2 2765
 x 1620 y 2303 x2 1895 y2 2655
 x 1670 y 1848 x2 2152 y2 1349
 x 2461 y 1505 x2 2637 y2 1445
 x 2236 y 2816 x2 2278 y2 2902
 x 1576 y 2143 x2 1631 y2 2107
 x 2012 y 822 x2 2069 y2 1037
 x 2062 y 784 x2 2106 y2 1037
 x 2760 y 1293 x2 2796 y2 998
 x 2533 y 980 x2 2553 y2 790
 x 2120 y 2031 x2 2232 y2 2282
 x 2330 y 927 x2 2422 y2 720
 x 1972 y 3099 x2 2087 y2 3282
 x 2097 y 3583 x2 2387 y2 3598
 x 2780 y 940 x2 2790 y2 1224
 x 1245 y 648 x2 1310 y2 653
 x 2671 y 1422 x2 2787 y2 1236
 x 2351 y 3312 x2 2649 y2 3167
 x 2479 y 3208 x2 2543 y2 3508
 x 383 y 1140 x2 640 y2 1301
 x 2338 y 931 x2 2428 y2 719
 x 946 y 1312 x2 1193 y2 1316
 x 2083 y 3381 x2 2223 y2 3605
 x 2003 y 3072 x2 2077 y2 3276
 x 1182 y 612 x2 1355 y2 689
 x 1991 y 1492 x2 2023 y2 1644
 x 1992 y 2582 x2 2285 y2 2885
 x 1829 y 2827 x2 1995 y2 3083
 x 1815 y 3142 x2 1840 y2 3432
 x 1959 y 2572 x2 2047 y2 2596
 x 1810 y 1340 x2 1893 y2 982
 x 2013 y 820 x2 2386 y2 872
 x 2277 y 1090 x2 2440 y2 723
 x 2125 y 2435 x2 2173 y2 2134
 x 1912 y 923 x2 2164 y2 733
 x 1996 y 2581 x2 2287 y2 2882
 x 1961 y 1670 x2 2005 y2 1178
 x 1830 y 1136 x2 1834 y2 1358
 x 1888 y 1027 x2 2524 y2 1813
 x 1824 y 3155 x2 2041 y2 3063
 x 1814 y 3376 x2 1845 y2 3176
 x 2468 y 1431 x2 2618 y2 1468
 x 1856 y 1677 x2 2153 y2 1563
 x 1783 y 3218 x2 2045 y2 3066
 x 2290 y 1078 x2 2396 y2 733
 x 1849 y 2873 x2 1909 y2 2877
 x 1584 y 2223 x2 1614 y2 2092
 x 1936 y 3478 x2 2099 y2 3412
 x 1009 y 1308 x2 1290 y2 1217
 x 2131 y 771 x2 2171 y2 958
 x 1611 y 2037 x2 1625 y2 2109
 x 618 y 1256 x2 638 y2 1317
 x 2156 y 2279 x2 2174 y2 2132
 x 1783 y 1243 x2 1894 y2 1452
 x 2100 y 1037 x2 2162 y2 910
 x 2447 y 1707 x2 2447 y2 1390
 x 1579 y 2138 x2 1647 y2 2337
 x 2002 y 875 x2 2053 y2 1042
 x 359 y 1078 x2 624 y2 1316
 x 2262 y 2237 x2 2524 y2 2394
 x 1783 y 1265 x2 2013 y2 1649
 x 1995 y 1482 x2 2026 y2 1644
 x 2038 y 930 x2 2073 y2 778
 x 2211 y 1595 x2 2624 y2 1461
 x 1725 y 1768 x2 1988 y2 1677
 x 1994 y 1318 x2 2000 y2 1657
 x 497 y 1011 x2 578 y2 1294
 x 2141 y 2126 x2 2161 y2 2052
 x 2253 y 3570 x2 2369 y2 3605
 x 898 y 481 x2 990 y2 454
 x 2364 y 909 x2 2364 y2 742
 x 1634 y 1905 x2 1812 y2 1814
 x 2653 y 1431 x2 2781 y2 1254
 x 2103 y 768 x2 2117 y2 1032
 x 2399 y 2569 x2 2415 y2 2344
 x 2082 y 3444 x2 2090 y2 3390
 x 1965 y 1674 x2 2018 y2 1560
 x 350 y 904 x2 403 y2 691
 x 1709 y 2357 x2 1727 y2 2432
 x 2553 y 2319 x2 2593 y2 2088
 x 2353 y 3318 x2 2593 y2 3190
 x 2137 y 1655 x2 2152 y2 1358
 x 2149 y 2128 x2 2160 y2 2068
 x 1670 y 1812 x2 2202 y2 1575
 x 2423 y 717 x2 2789 y2 955
 x 2439 y 3314 x2 2542 y2 3204
 x 1830 y 2515 x2 1892 y2 2663
 x 2269 y 3605 x2 2497 y2 3539
 x 2499 y 3443 x2 2534 y2 3493
 x 2272 y 2888 x2 2292 y2 2499
 x 1968 y 3110 x2 2051 y2 3051
 x 2227 y 2836 x2 2282 y2 2901
 x 1746 y 1711 x2 1840 y2 1867
 x 2149 y 734 x2 2155 y2 923
 x 2052 y 2602 x2 2088 y2 2857
 x 2024 y 1586 x2 2133 y2 1609
 x 2463 y 3212 x2 2651 y2 3173
 x 1811 y 3123 x2 1836 y2 3191
 x 2097 y 2069 x2 2182 y2 2138
 x 2514 y 1005 x2 2529 y2 795
 x 1737 y 1756 x2 2173 y2 1571
 x 1651 y 1873 x2 1682 y2 1938
 x 2183 y 1326 x2 2192 y2 1595
 x 2007 y 2577 x2 2264 y2 2873
 x 1783 y 1271 x2 2058 y2 1636
 x 2228 y 730 x2 2698 y2 847
 x 2129 y 2297 x2 2160 y2 2046
 x 2177 y 1366 x2 2236 y2 1589
 x 1741 y 1712 x2 1813 y2 1811
 x 2142 y 1655 x2 2211 y2 1576
 x 2335 y 2274 x2 2590 y2 2052
 x 2551 y 2322 x2 2593 y2 2080
 x 1041 y 1307 x2 1298 y2 1209
 x 653 y 3531 x2 910 y2 3527
 x 1846 y 2895 x2 1872 y2 2525
 x 1671 y 1907 x2 1784 y2 1854
 x 2011 y 823 x2 2069 y2 1039
 x 2471 y 1434 x2 2615 y2 1470
 x 1993 y 1485 x2 2024 y2 1644
 x 1803 y 3298 x2 1812 y2 3127
 x 2464 y 1411 x2 2669 y2 1422
 x 1597 y 2251 x2 1694 y2 1797
 x 2178 y 2234 x2 2407 y2 2440
 x 2144 y 739 x2 2495 y2 751
 x 1851 y 2742 x2 1885 y2 2672
 x 1896 y 2652 x2 1968 y2 2591
 x 1857 y 3446 x2 2150 y2 3576
 x 1786 y 1283 x2 1924 y2 902
 x 2295 y 3618 x2 2491 y2 3543
 x 1926 y 908 x2 2351 y2 915
 x 2236 y 2814 x2 2289 y2 2879
 x 2267 y 1028 x2 2385 y2 871
 x 2024 y 936 x2 2036 y2 799
 x 1610 y 2050 x2 1760 y2 1742
 x 2363 y 1612 x2 2517 y2 1796
 x 379 y 1135 x2 462 y2 1145
 x 1692 y 1797 x2 1837 y2 1874
 x 2360 y 3307 x2 2541 y2 3476
 x 2053 y 785 x2 2326 y2 717
 x 2224 y 851 x2 2382 y2 874
 x 1863 y 3451 x2 1993 y2 3488
 x 2518 y 1002 x2 2533 y2 782
 x 2001 y 3073 x2 2034 y2 2978
 x 1606 y 2094 x2 1636 y2 2337
 x 1219 y 1291 x2 1266 y2 1202
 x 1810 y 3370 x2 1818 y2 3124
 x 2098 y 2067 x2 2530 y2 2381
 x 2295 y 1078 x2 2444 y2 725
 x 1785 y 2945 x2 1834 y2 3195
 x 2076 y 1634 x2 2080 y2 1572
 x 2152 y 1348 x2 2182 y2 1594
 x 1813 y 1321 x2 2136 y2 1655
 x 1987 y 3486 x2 2090 y2 3440
 x 374 y 833 x2 492 y2 1029
 x 2326 y 3615 x2 2385 y2 3599
 x 2148 y 2018 x2 2190 y2 2088
 x 2069 y 3258 x2 2074 y2 3571
 x 1823 y 1891 x2 1997 y2 1383
 x 1853 y 1345 x2 1876 y2 1416
 x 2181 y 2124 x2 2205 y2 2259
 x 1962 y 887 x2 2114 y2 1034
 x 1964 y 1471 x2 1999 y2 1374
 x 1839 y 1077 x2 2187 y2 729
 x 1771 y 2491 x2 2028 y2 2575
 x 1831 y 2809 x2 1863 y2 2883
 x 1383 y 2176 x2 1591 y2 2209
 x 2263 y 2528 x2 2273 y2 2675
 x 2080 y 1634 x2 2087 y2 1579
 x 368 y 1114 x2 638 y2 1296
 x 2295 y 718 x2 2442 y2 723
 x 2097 y 772 x2 2283 y2 1082
 x 1670 y 1918 x2 2023 y2 1577
 x 1612 y 2044 x2 1627 y2 2333
 x 1809 y 3363 x2 1844 y2 3435
 x 1199 y 1311 x2 1279 y2 1209
 x 1670 y 1849 x2 2176 y2 1325
 x 2090 y 3414 x2 2212 y2 3595
 x 2550 y 1400 x2 2584 y2 1478
 x 2050 y 1638 x2 2157 y2 1552
 x 1989 y 1529 x2 2355 y2 1607
 x 2181 y 728 x2 2452 y2 737
 x 1958 y 889 x2 2177 y2 956
 x 1711 y 1797 x2 1813 y2 1886
 x 2543 y 3426 x2 2546 y2 3504
 x 2236 y 2837 x2 2304 y2 2489
 x 2137 y 1014 x2 2171 y2 733
 x 2454 y 2440 x2 2515 y2 2408
 x 369 y 839 x2 419 y2 797
 x 2153 y 1598 x2 2177 y2 1325
 x 2775 y 1264 x2 2797 y2 1015
 x 2018 y 820 x2 2049 y2 1176
 x 2467 y 1405 x2 2469 y2 1462
 x 1038 y 902 x2 1196 y2 591
 x 2006 y 865 x2 2039 y2 1178
 x 405 y 653 x2 469 y2 591
 x 1010 y 462 x2 1352 y2 693
 x 1916 y 906 x2 2200 y2 729
 x 2305 y 716 x2 2451 y2 736
 x 2750 y 569 x2 2752 y2 512
 x 2511 y 1010 x2 2515 y2 761
 x 993 y 459 x2 1359 y2 706
 x 1001 y 1271 x2 1057 y2 1320
 x 2149 y 803 x2 2169 y2 733
 x 1851 y 1392 x2 1991 y2 1409
 x 1999 y 1545 x2 2184 y2 1325
 x 2044 y 792 x2 2061 y2 1042
 x 2138 y 1570 x2 2143 y2 1655
 x 2495 y 3209 x2 2528 y2 3520
 x 1767 y 3068 x2 1826 y2 3190
 x 2734 y 882 x2 2777 y2 935
 x 1807 y 1335 x2 1928 y2 913
 x 1986 y 1420 x2 2143 y2 1601
 x 1585 y 2132 x2 1614 y2 2297
 x 2384 y 754 x2 2472 y2 743
 x 1989 y 3522 x2 2347 y2 3612
 x 860 y 510 x2 992 y2 437
 x 2006 y 2579 x2 2288 y2 2881
 x 1681 y 1799 x2 1813 y2 1902
 x 2362 y 865 x2 2587 y2 797
 x 2119 y 2434 x2 2164 y2 2065
 x 2144 y 929 x2 2567 y2 792
 x 1855 y 2884 x2 2072 y2 2830
 x 1582 y 2211 x2 2072 y2 2862
 x 2478 y 1449 x2 2621 y2 1464
 x 2081 y 1572 x2 2085 y2 1632
 x 1780 y 3237 x2 1810 y2 3123
 x 2011 y 3081 x2 2087 y2 2858
 x 2229 y 2830 x2 2285 y2 2883
 x 2457 y 2929 x2 2585 y2 2739
 x 1888 y 936 x2 1890 y2 1025
 x 2192 y 729 x2 2453 y2 738
 x 2059 y 793 x2 2143 y2 777
 x 1834 y 1142 x2 2163 y2 736
 x 2666 y 1424 x2 2784 y2 1243
 x 1663 y 1830 x2 1684 y2 1921
 x 1786 y 1284 x2 2195 y2 1386
 x 2055 y 786 x2 2327 y2 723
 x 2507 y 3451 x2 2508 y2 3532
 x 2144 y 737 x2 2495 y2 750
 x 2131 y 2124 x2 2409 y2 2374
 x 1820 y 1778 x2 1838 y2 1876
 x 1991 y 3486 x2 2091 y2 3437
 x 1809 y 3306 x2 1836 y2 3178
 x 347 y 937 x2 409 y2 645
 x 2268 y 1016 x2 2454 y2 740
 x 462 y 1126 x2 640 y2 1298
 x 1915 y 3672 x2 2076 y2 3559
 x 2564 y 2288 x2 2590 y2 2151
 x 2123 y 1005 x2 2298 y2 1076
 x 2138 y 746 x2 2302 y2 711
 x 1812 y 1315 x2 1927 y2 913
 x 1874 y 2887 x2 2233 y2 2836
 x 2174 y 2236 x2 2225 y2 2277
 x 2426 y 1683 x2 2451 y2 1391
 x 2547 y 1450 x2 2549 y2 1369
 x 945 y 1308 x2 1152 y2 1337
 x 2022 y 819 x2 2065 y2 1041
 x 2148 y 1654 x2 2197 y2 1593
 x 1608 y 2040 x2 1623 y2 2110
 x 2006 y 1178 x2 2326 y2 721
 x 2039 y 1046 x2 2043 y2 797
 x 2349 y 3312 x2 2540 y2 3478
 x 2177 y 958 x2 2180 y2 904
 x 1590 y 2238 x2 1623 y2 2162
 x 1787 y 2504 x2 2042 y2 2587
 x 2093 y 3582 x2 2345 y2 3613
 x 1784 y 3216 x2 2002 y2 3540
 x 2349 y 1605 x2 2562 y2 1433
 x 2519 y 3210 x2 2651 y2 3172
 x 2299 y 2268 x2 2397 y2 2569
 x 2004 y 869 x2 2062 y2 1037
 x 2181 y 1325 x2 2224 y2 1598
 x 1754 y 1709 x2 1811 y2 1804
 x 2066 y 790 x2 2175 y2 965
 x 615 y 1314 x2 625 y2 1233
 x 1995 y 3480 x2 1999 y2 3537
 x 1913 y 910 x2 2363 y2 910
 x 1852 y 1055 x2 1869 y2 1126
 x 1781 y 3221 x2 1827 y2 3404
 x 2067 y 3567 x2 2162 y2 3594
 x 1836 y 2788 x2 1970 y2 2573
 x 1853 y 1053 x2 1872 y2 1125
 x 787 y 1328 x2 1016 y2 1275
 x 2161 y 2042 x2 2207 y2 2259
 x 1997 y 3535 x2 2225 y2 3601
 x 1798 y 2911 x2 2237 y2 2817
 x 1608 y 2050 x2 1751 y2 1744
 x 2567 y 1922 x2 2593 y2 2087
 x 2018 y 934 x2 2020 y2 867
 x 1794 y 3203 x2 1993 y2 3078
 x 2421 y 2338 x2 2479 y2 2428
 x 613 y 1313 x2 622 y2 1236
 x 596 y 1304 x2 626 y2 1233
 x 2174 y 2239 x2 2230 y2 2285
 x 1669 y 1816 x2 2218 y2 1572
 x 1641 y 1885 x2 1820 y2 1798
 x 2124 y 2032 x2 2403 y2 2446
 x 1783 y 1238 x2 2062 y2 1595
 x 1855 y 2517 x2 1918 y2 2614
 x 2514 y 3445 x2 2551 y2 3498
 x 1591 y 2246 x2 1888 y2 2670
 x 1189 y 1319 x2 1278 y2 1201
 x 2462 y 2913 x2 2579 y2 2758
 x 1721 y 2430 x2 1942 y2 2615
 x 1628 y 2333 x2 1773 y2 2494
 x 498 y 1009 x2 524 y2 1095
 x 1598 y 2270 x2 1690 y2 1798
 x 2119 y 2032 x2 2195 y2 2106
 x 2119 y 2090 x2 2152 y2 2027
 x 2531 y 986 x2 2531 y2 779
 x 2525 y 3520 x2 2525 y2 3437
 x 1846 y 1066 x2 1856 y2 1150
 x 838 y 449 x2 862 y2 516
 x 2083 y 1633 x2 2084 y2 1582
 x 2326 y 2310 x2 2349 y2 2235
 x 1783 y 1237 x2 1822 y2 1350
 x 1766 y 3064 x2 1895 y2 2873
 x 1823 y 3126 x2 1835 y2 3193
 x 1829 y 2826 x2 1873 y2 2882
 x 1084 y 799 x2 1138 y2 709
 x 1194 y 593 x2 1358 y2 691
 x 2708 y 854 x2 2789 y2 954
 x 1748 y 2483 x2 2038 y2 2589
 x 549 y 3454 x2 688 y2 3541
 x 1720 y 1776 x2 2221 y2 1574
 x 459 y 1138 x2 505 y2 996
 x 2552 y 1451 x2 2555 y2 1385
 x 1917 y 3672 x2 2093 y2 3401
 x 1804 y 1331 x2 1862 y2 1336
 x 2333 y 2294 x2 2360 y2 2462
 x 1860 y 2523 x2 1908 y2 2631
 x 2398 y 2569 x2 2413 y2 2348
 x 2314 y 1590 x2 2462 y2 1719
 x 2075 y 776 x2 2326 y2 718
 x 1986 y 881 x2 2110 y2 1029
 x 1932 y 1659 x2 1986 y2 1674
 x 1808 y 1894 x2 2024 y2 1585
 x 2675 y 1418 x2 2784 y2 1244
 x 1132 y 681 x2 1339 y2 688
